"scenario_id","wetland_grassland","horticulture","cropland","mineral_bare_soil","dense_woodland","open_woodland","grassland","urban","water"
"132",0.08269003033638,0.0496321879327297,0.188503995537758,0.0330825820565224,0.0613033771514893,0.321000277996063,0.245466500520706,0.0183210950344801,0
"133",0.0355972163379192,0.0530281253159046,0.28962367773056,0.0722256079316139,0.091900572180748,0.18163737654686,0.224848687648773,0.0510845892131329,5.41677254659589e-05
"134",0.00768826808780432,0.0268655214458704,0.285578399896622,0.0732791423797607,0.11309752613306,0.222554683685303,0.221081227064133,0.0363743528723717,0.0134809324517846
"137",0.175455167889595,0.0209413450211287,0.201958283782005,0.0264810528606176,0.183635115623474,0.224372357130051,0.146860465407372,0.00923562236130238,0.0110606048256159
"138",0.0940408632159233,0.0127889104187489,0.105601489543915,0.0247115809470415,0.176103547215462,0.477240681648254,0.0927625820040703,0.000740191200748086,0.0160101894289255
"146",0.0694407373666763,0.0588244013488293,0.236913204193115,0.0689094141125679,0.107080794870853,0.224214524030685,0.223062142729759,0.0110562201589346,0.000498595938552171
"147",0.111121594905853,0.0431880429387093,0.296405017375946,0.0139659605920315,0.0729274526238441,0.248075023293495,0.199757277965546,0.0145332477986813,2.64235422946513e-05
"148",0.0479195788502693,0.0305635258555412,0.249356508255005,0.0164146367460489,0.138981431722641,0.398072749376297,0.0998117253184319,0.0186435244977474,0.00023636341211386
"149",0.0434351824223995,0.0545076578855515,0.23261821269989,0.0189271867275238,0.168324083089828,0.327160626649857,0.130931258201599,0.0240958575159311,0
"150",0.130887627601624,0.0932273715734482,0.304303646087646,0.0221669543534517,0.0894373431801796,0.0912971794605255,0.187422007322311,0.081095390021801,0.000162503187311813
"151",0.00785432010889053,0.0193831045180559,0.16871203482151,0.239654824137688,0.173536747694016,0.2619588971138,0.0997914373874664,0.0192114263772964,0.009897256270051
"152",0.00696181645616889,0.0473243519663811,0.336991161108017,0.0834134519100189,0.0968366265296936,0.149834886193275,0.232418075203896,0.0327700302004814,0.0134496642276645
"155",0.0333004258573055,0.00294693559408188,0.116242222487926,0.264988869428635,0.27468740940094,0.11703135073185,0.181148827075958,0.00101113086566329,0.00864288210868835
"156",0.120047390460968,0.0382034815847874,0.227189183235168,0.0193121638149023,0.104489162564278,0.260672003030777,0.204033374786377,0.00294311321340501,0.0231101773679256
